S,K,T,r,sigma,C,P,lhs_C_minus_P,rhs_S_minus_PV_K,residual
65.42894920675478,113.39751116810851,1.7603881460172226,0.015150874613793434,0.3221846840551056,1.9099292365575238,46.89399582724791,-44.98406659069039,-44.98406659069039,0.0
118.30489532424546,60.58974037507533,0.5819625624674741,0.08208674682775086,0.4208239147942897,60.658308686175374,0.11674447070537486,60.54156421547,60.54156421547,0.0
124.47621559078172,64.03395970639126,1.2604632531472948,0.09350158871550523,0.4698806668879555,68.87912057612223,1.3178662591832788,67.56125431693896,67.56125431693894,1.4210854715202004e-14
146.75097324342102,91.91143193163037,1.1517275961702618,0.07948975591939425,0.42903323624697265,65.60933795124807,2.7289426128995355,62.88039533834853,62.880395338348535,-7.105427357601002e-15
82.58253581381518,146.62319121431818,0.8527163501125729,0.07283087055807735,0.1147882908804697,1.4825242170288456e-06,55.2117523326412,-55.21175085011698,-55.21175085011697,-7.105427357601002e-15
87.0459706034869,109.60425532343729,1.3874794508396087,0.08541821967898448,0.2490809365226937,6.365503026437409,16.674151143013198,-10.308648116575789,-10.308648116575796,7.105427357601002e-15
96.95558112758079,143.3023221600211,1.4789623059593244,0.013613616959235979,0.11947938892554051,0.02897820528227757,43.51931842778674,-43.490340222504464,-43.49034022250447,7.105427357601002e-15
68.94713590842858,130.43609156129708,1.177181811106835,0.02816038996471499,0.1437129164458232,0.00017816961788241423,57.23607429844235,-57.235896128824464,-57.23589612882448,1.4210854715202004e-14
62.99215053354716,96.73816015552916,1.5410022506510328,0.02124313113750788,0.3701222514669936,3.734185853534786,34.36467544142244,-30.630489587887656,-30.630489587887652,-3.552713678800501e-15
97.57049262259338,128.47634492521874,1.9684924443865814,0.055407789117368794,0.38530327852467927,14.885296873833276,32.51540775161003,-17.63011087777675,-17.63011087777673,-2.1316282072803006e-14
72.69093490508841,51.78367839769877,0.8966175370115297,0.07706693154959601,0.4094882731006505,26.073411355760733,1.708753374557534,24.364657981203198,24.364657981203187,1.0658141036401503e-14
116.98139946825104,60.914399676573495,1.0777077985825088,0.06670106601187589,0.4461826192222652,61.22745948052905,0.935351805916679,60.29210767461237,60.292107674612375,-7.105427357601002e-15
93.71519188723308,132.94286148827365,0.12369276808830515,0.08660179897857416,0.39577258739060395,0.03772755213495349,37.848911316748314,-37.81118376461336,-37.81118376461335,-1.4210854715202004e-14
133.26781960578376,129.68170883251616,1.612454256989719,0.023969169319698183,0.4203486368426529,31.603650790055845,23.10106794507444,8.502582844981404,8.50258284498139,1.4210854715202004e-14
120.0265102002249,73.26407419664338,1.0884371273873883,0.07611589827416454,0.1195854839293117,52.58754729531125,4.278580629643055e-06,52.58754301673062,52.58754301673062,0.0
81.2366641382041,103.07695905990535,0.8751267176850738,0.027373734178201374,0.19381406017651945,0.9532248991839953,20.353602539734567,-19.400377640550573,-19.400377640550573,0.0
133.22598013952012,110.60158207000109,0.278736729869852,0.03436828761860203,0.34875910935009835,25.316426723887304,1.6375570520113811,23.678869671875923,23.678869671875916,7.105427357601002e-15
130.4764357496802,136.77389537760112,1.7903472011832549,0.07389142275531735,0.4432501218499293,34.80003992241584,24.14926521901983,10.65077470339601,10.65077470339601,0.0
88.74783790301746,110.31071573387257,0.8505137560770571,0.09821843064088137,0.10180004997586366,0.307536786321986,13.029877236772549,-12.722340450450563,-12.722340450450574,1.0658141036401503e-14
78.8328103930244,91.25715692736803,1.3969050365975186,0.06503892453793626,0.30585173684653993,9.515613484547213,14.014435693181788,-4.498822208634575,-4.498822208634579,3.552713678800501e-15
118.24955039749754,87.41840434071827,0.38381089709948646,0.014905028349216604,0.37091495974575894,32.29990018344297,0.9700863130503059,31.329813870392666,31.32981387039267,-3.552713678800501e-15
63.975248360930976,92.58820863735099,1.9269442961279617,0.06546780729347795,0.11184291565144529,0.28012659562543796,17.91954447608161,-17.639417880456172,-17.63941788045618,7.105427357601002e-15
69.99082024751084,115.19310255799742,0.43903934746147877,0.01381154964221504,0.2605422230213552,0.009868631996569344,44.51575496577745,-44.50588633378088,-44.50588633378088,0.0
50.73622697510055,136.7490631752325,0.4791297865090317,0.08957311402301354,0.4582539525534788,0.010108423487941734,80.27822029794795,-80.26811187446002,-80.26811187446,-1.4210854715202004e-14
128.69243775021386,95.38968820762997,1.732067435059656,0.07386204565905587,0.36864512354234347,49.9087456086744,5.150783165460595,44.757962443213806,44.7579624432138,7.105427357601002e-15
116.48508565920321,74.78395629513581,1.8339072138696693,0.025581506178025293,0.19506334534423894,45.425345489994115,0.2968187167966252,45.12852677319749,45.12852677319749,0.0
120.51653786263351,73.66623629975811,0.5030800742942727,0.01825489052417783,0.44111245185276504,48.19541990312079,0.6716888229476332,47.523731080173164,47.52373108017315,1.4210854715202004e-14
